"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","youtube_account","govtrack_id","icpsr_id","google_entity_id","fec_candidate_id","url","in_office","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","cspan_id","facebook_account","votesmart_id","crp_id","rss_url","suffix"
"B000410","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000410.json","Howard","Berman","1941-04-15","M","D","RepHowardBerman","RepHowardBerman","400025","15004",,"","",false,"20",996,86,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:ca/cd:26","CA","26",false,"0626",8.63,95.74,4.71,"L.","1592",,,,,
"B000420","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000420.json","Marion","Berry","1942-08-27","M","D",,"CongressmanBerry","400026","29702",,"","",false,"6",996,1,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:ar/cd:1","AR","1",false,"0501",0.1,83.01,17.4,,"45115",,,,,
"B001232","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001232.json","Judy","Biggert","1937-08-15","F","R","JudyBiggert","JudyBiggert","400027","29912","/m/0256wq","","",false,"4",996,5,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:il/cd:13","IL","13",false,"1713",0.5,95.28,5.23,,"57890",,,,,
"B000463","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000463.json","Michael","Bilirakis","1930-07-16","M","R",,,"400028","15005",,"","",false,"20",996,26,1,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:fl/cd:9","FL","9",false,"1209",2.61,96.44,4.09,,,,,,,
"B000490","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000490.json","Sanford","Bishop","1947-02-04","M","D","SanfordBishop","RepSanfordBishop","400030","29339","/m/02554k","","https://bishop.house.gov",false,"10",996,37,2,"2021-03-02 02:35:25 -0500","ocd-division/country:us/state:ga/cd:2","GA","2",false,"1302",3.71,89.26,11.28,"D.","26194","sanfordbishop","26817","N00002674","https://bishop.house.gov/rss.xml","Jr."
"B000518","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000518.json","Rod","Blagojevich","1956-12-10","M","D",,,"400518","29716",,"","",false,"6",996,226,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:il/cd:5","IL","5",false,"1705",22.69,92.55,7.98,,,,,,,
"B000574","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000574.json","Earl","Blumenauer","1948-08-16","M","D","BlumenauerMedia","RepBlumenauer","400033","29588","/m/033tw8","","https://blumenauer.house.gov",false,"8",996,36,3,"2021-03-02 02:35:25 -0500","ocd-division/country:us/state:or/cd:3","OR","3",false,"4103",3.61,91.41,9.01,,"43809",,"367","N00007727","https://blumenauer.house.gov/rss.xml",
"B000575","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000575.json","Roy","Blunt","1950-01-10","M","R","RoyBlunt","SenatorBlunt","400034","29735","/m/034fn4","","https://www.blunt.senate.gov",false,"6",996,62,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:mo/cd:7","MO","7",false,"2907",6.22,97.83,2.6,,"45465","SenatorBlunt","418","N00005195",,
"B000586","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000586.json","Sherwood","Boehlert","1936-09-28","M","R",,,"400035","15006",,"","",false,"20",996,15,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:ny/cd:23","NY","23",false,"3623",1.51,91.09,9.43,"L.",,,,,,
"B000589","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000589.json","John","Boehner","1949-11-17","M","R","SpeakerBoehner","johnboehner","400036","15806","/m/039rwf","","http://boehner.house.gov",false,"12",996,50,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:oh/cd:8","OH","8",false,"3908",5.02,98.39,2.15,"A.","16740","SpeakerJohnBoehner",,,,
"B000617","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000617.json","Henry","Bonilla","1954-01-02","M","R",,,"400037","39302",,"","",false,"10",996,20,1,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:tx/cd:23","TX","23",false,"4823",2.01,97.4,3.01,,,,,,,
"B000619","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000619.json","David","Bonior","1945-06-06","M","D",,,"400527","14407",,"","",false,"26",996,171,4,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:mi/cd:10","MI","10",false,"2610",17.17,89.86,10.63,"E.",,,,,,
"B001228","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001228.json","Mary","Bono Mack","1961-10-24","F","R","Rep_BonoMack",,"400039","29775","/m/024xmf","","",false,"6",996,50,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:ca/cd:44","CA","44",false,"0644",5.02,95.28,5.15,,,,,,,
"B001236","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001236.json","John","Boozman","1950-12-10","M","R","JohnBoozman","BoozmanPressOffice","400040","20101","/m/024s3v","","https://www.boozman.senate.gov/public",false,"2",537,3,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:ar/cd:3","AR","3",false,"0503",0.56,97.55,2.64,,"92069","JohnBoozman","27958","N00013873","https://www.boozman.senate.gov/public/?a=RSS.Feed",
"B000644","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000644.json","Robert","Borski","1948-10-20","M","D",,,"400542","15007",,"","",false,"20",996,79,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:pa/cd:3","PA","3",false,"4203",7.93,88.07,12.49,"A.",,,,,,
"B000652","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000652.json","Leonard","Boswell","1934-01-10","M","D","LeonardBoswell","RepLeonardBoswell","400042","29721","/m/025b6f","","",false,"6",996,4,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:ia/cd:3","IA","3",false,"1903",0.4,90.23,10.29,"L.","45520",,,,,
"B000657","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000657.json","Rick","Boucher","1946-08-01","M","D",,,"400043","15009","/m/01_k5m","","",false,"20",996,53,1,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:va/cd:9","VA","9",false,"5109",5.32,91.01,9.53,,"6736",,,,,
"B000716","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000716.json","Allen","Boyd","1945-06-06","M","D",,,"400044","29713",,"","",false,"6",996,21,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:fl/cd:2","FL","2",false,"1202",2.11,86.51,14.02,,"46164",,,,,
"B000755","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000755.json","Kevin","Brady","1955-04-11","M","R","RepKevinBrady","KBrady8","400046","29760","/m/03tq00","","https://kevinbrady.house.gov",false,"6",996,39,0,"2021-03-02 02:35:26 -0500","ocd-division/country:us/state:tx/cd:8","TX","8",false,"4808",3.92,97.24,3.29,,"45749","kevinbrady","361","N00005883",,
"B001227","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001227.json","Robert","Brady","1945-04-07","M","D","RepBrady","BradyPA01","400047","29777","/m/03tq5z","","https://brady.house.gov",false,"6",996,47,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:pa/cd:1","PA","1",false,"4201",4.72,88.27,12.27,"A.","55227","RepRobertBrady","2519","N00001619",,
"B000911","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000911.json","Corrine","Brown","1946-11-11","F","D","RepCorrineBrown","CongresswomanBrown","400048","29328","/m/0251xd","","https://corrinebrown.house.gov",false,"10",996,84,2,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:fl/cd:3","FL","3",false,"1203",8.43,94.96,5.6,,"26192","congresswomanbrown",,,"https://corrinebrown.house.gov/rss.xml",
"B000944","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000944.json","Sherrod","Brown","1952-11-09","M","D","SenSherrodBrown","SherrodBrownOhio","400050","29389","/m/034s80","","https://www.brown.senate.gov",false,"10",996,14,1,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:oh/cd:13","OH","13",false,"3913",1.41,92.83,7.68,,"5051","SenatorSherrodBrown","27018","N00003535",,
"B001235","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001235.json","Henry","Brown","1935-12-20","M","R",,"CongressmanBrown","400049","20137","/m/03tpvc","","",false,"2",996,9,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:sc/cd:1","SC","1",false,"4501",0.9,97.94,2.57,"E.","1000221",,,,,"Jr."
"B000996","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000996.json","Ed","Bryant","1948-09-07",,"R",,,"400549","29569",,"","",false,"8",996,45,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:tn/cd:7","TN","7",false,"4707",4.52,97.43,3.1,,,,,,,
"B001135","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001135.json","Richard","Burr","1955-11-30","M","R","SenatorBurr","SenatorRichardBurr","400054","29548","/m/03g_s9","","https://www.burr.senate.gov",false,"8",996,26,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:nc/cd:5","NC","5",false,"3705",2.61,96.86,3.56,"M.","31054","SenatorRichardBurr","21787","N00002221",,
"B001149","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001149.json","Dan","Burton","1938-06-21","M","R","RepDanBurton","CongressmanDanBurton","400055","15013","/m/022r4p","","",false,"20",996,189,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:in/cd:6","IN","6",false,"1806",18.98,96.1,4.41,,,,,,,
"B001203","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001203.json","Steve","Buyer","1958-11-26","M","R",,"sbuyer","400056","29350","/m/02578l","","",false,"10",996,77,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:in/cd:5","IN","5",false,"1805",7.73,98.56,1.99,,"26475",,,,,
"C000052","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000052.json","Sonny","Callahan","1932-09-11",,"R",,,"400500","15207",,"","",false,"18",996,139,2,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:al/cd:1","AL","1",false,"0101",13.96,97.99,2.49,,,,,,,
"C000059","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000059.json","Ken","Calvert","1953-06-08","M","R","KenCalvert","RepKenCalvert","400057","29323","/m/024xl1","","https://calvert.house.gov",false,"10",996,36,0,"2021-03-02 02:35:27 -0500","ocd-division/country:us/state:ca/cd:43","CA","43",false,"0643",3.61,98.41,2.12,,"26709","70063393423","26777","N00007099","https://calvert.house.gov/rss.xml",
"C000071","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000071.json","Dave","Camp","1953-07-09","M","R","RepDaveCamp","DaveCampYT","400058","29124","/m/03l8yr","","http://camp.house.gov",false,"12",996,13,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:mi/cd:4","MI","4",false,"2604",1.31,97.83,2.69,,"23039","repdavecamp",,,,
"C000116","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000116.json","Christopher","Cannon","1950-10-20","M","R",,,"400059","29766",,"","",false,"6",996,100,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:ut/cd:3","UT","3",false,"4903",10.04,96.59,3.98,"B.",,,,,,
"C001046","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001046.json","Eric","Cantor","1963-06-06","M","R",,"EricCantor","400060","20144","/m/027z_f","","http://cantor.house.gov/",false,"2",996,11,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:va/cd:7","VA","7",false,"5107",1.1,97.32,3.2,,"87402",,,,,
"C001047","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001047.json","Shelley","Capito","1953-11-26","F","R","SenCapito",,"400061","20146","/m/024pwq","","https://www.capito.senate.gov",false,"2",996,5,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:wv/cd:2","WV","2",false,"5402",0.5,95.08,5.44,"Moore","83737","senshelley","11701","N00009771",,
"C001036","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001036.json","Lois","Capps","1938-01-10","F","D","RepLoisCapps","reploiscapps","400062","29774","/m/024tfg","","http://capps.house.gov",false,"6",996,13,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:ca/cd:22","CA","22",false,"0622",1.31,95.43,5.09,,"54075","loiscapps",,,,
"C001037","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001037.json","Michael","Capuano","1952-01-09","M","D","RepMikeCapuano","RepMikeCapuano","400063","29919","/m/028vsm","H8MA08071","http://capuano.house.gov",false,"4",996,31,6,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:ma/cd:8","MA","8",false,"2508",3.11,85.71,14.81,"E.","56760","RepMichaelCapuano","18883","N00000267",,
"C000141","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000141.json","Benjamin","Cardin","1943-10-05","M","D","SenatorCardin","senatorcardin","400064","15408","/m/025k3k","","https://www.cardin.senate.gov",false,"16",996,10,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:md/cd:3","MD","3",false,"2403",1,95.03,5.49,"L.","4004","senatorbencardin","26888","N00001955",,
"C000191","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000191.json","Julia","Carson","1938-07-08","F","D",,,"400067","29720",,"","",false,"6",996,80,3,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:in/cd:10","IN","10",false,"1810",8.03,94.88,5.57,"M.",,,,,,
"C001044","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001044.json","Brad","Carson","1967-03-11","M","D",,,"400066","20132",,"","",false,"2",996,34,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:ok/cd:2","OK","2",false,"4002",3.41,85.73,14.69,,,,,,,
"C000243","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000243.json","Michael","Castle","1939-07-02","M","R","repmikecastle","mncastle","400070","29327",,"","",false,"10",996,2,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:de/cd:1","DE","At-Large",true,"1000",0.2,90.08,10.43,"N.","70",,,,,
"C000266","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000266.json","Steven","Chabot","1953-01-22","M","R","RepSteveChabot","congressmanchabot","400071","29550","/m/0343vk","","https://chabot.house.gov",false,"8",996,7,0,"2021-03-02 02:35:28 -0500","ocd-division/country:us/state:oh/cd:1","OH","1",false,"3901",0.7,93.42,7.09,"J.","36705","RepSteveChabot","21790","N00003689",,
"C000286","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000286.json","Saxby","Chambliss","1943-11-10","M","R","SaxbyChambliss","SenatorChambliss","300021","29512","/m/01xcms","","http://www.chambliss.senate.gov",false,"8",996,30,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:ga/cd:8","GA","8",false,"1308",3.01,98.63,1.89,,"36571","SaxbyChambliss",,,,
"C000380","Delegate","Del.","https://api.propublica.org/congress/v1/members/C000380.json","Donna","Christensen","1945-09-19","F","D","DelegateDonna","delegatedonna","400073","70501",,"","http://donnachristensen.house.gov",false,"6",0,0,0,"2016-05-03 15:22:15 -0400","ocd-division/country:us/state:vi/cd:79","VI","At-Large",true,"7898",0,0,,"M.C.","48879","138013351189",,,,
"C001049","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001049.json","William","Clay","1956-07-27","M","D",,"WilliamLacyClay","400074","20147","/m/024vjr","","https://lacyclay.house.gov",false,"2",996,98,2,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:mo/cd:1","MO","1",false,"2901",9.84,92.73,7.84,"Lacy","88332","109135405838588","8967","N00012460","https://lacyclay.house.gov/rss.xml",
"C000494","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000494.json","Eva","Clayton","1934-09-16","F","D",,,"400532","29382",,"","",false,"12",996,55,4,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:nc/cd:1","NC","1",false,"3701",5.52,95.12,5.42,,,,,,,
"C000503","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000503.json","Bob","Clement","1943-09-23","M","D",,,"400548","15449",,"","",false,"16",996,94,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:tn/cd:5","TN","5",false,"4705",9.44,88.34,12.23,,,,,,,
"C000537","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000537.json","James","Clyburn","1940-07-21","M","D","WhipClyburn","repjamesclyburn","400075","39301","/m/03c469","","https://clyburn.house.gov",false,"10",996,14,0,"2021-03-02 02:35:29 -0500","ocd-division/country:us/state:sc/cd:6","SC","6",false,"4506",1.41,93.87,6.65,"E.","21607","jameseclyburn","27066","N00002408",,
"C000556","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000556.json","Howard","Coble","1931-03-18","M","R","HowardCoble",,"400076","15092","/m/0263k5","","http://coble.house.gov",false,"18",996,4,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:nc/cd:6","NC","6",false,"3706",0.4,92.52,7.99,,"6961","HowardCoble6",,,,
"C000640","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000640.json","Michael","Collins","1944-10-15","M","R",,,"400078","29340",,"","",false,"10",996,37,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:ga/cd:3","GA","3",false,"1303",3.71,94.17,6.36,"Allen",,,,,,
"C000653","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000653.json","Larry","Combest","1945-03-20","M","R",,,"400079","15210",,"","",false,"18",996,83,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:tx/cd:19","TX","19",false,"4819",8.33,97.44,3.11,,,,,,,
"C000670","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000670.json","Gary","Condit","1948-04-21","M","D",,,"400505","15638",,"","",false,"14",996,81,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:ca/cd:18","CA","18",false,"0618",8.13,84.6,15.96,,,,,,,
"C000714","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000714.json","John","Conyers","1929-05-16","M","D","RepJohnConyers","JCMI14","400080","10713","/m/02hy5d","","https://conyers.house.gov/",false,"38",996,141,1,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:mi/cd:14","MI","14",false,"2614",14.16,86.87,13.6,,"1824","CongressmanConyers","26904","N00004029",,"Jr."
"C000735","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000735.json","John","Cooksey","1941-08-20","M","R",,,"400522","29726",,"","",false,"6",996,135,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:la/cd:5","LA","5",false,"2205",13.55,98.7,1.89,,,,,,,
"C000794","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000794.json","Jerry","Costello","1949-09-25","M","D","jerrycostello",,"400082","15452",,"","",false,"16",996,20,0,"2019-10-07 12:32:54 -0400","ocd-division/country:us/state:il/cd:12","IL","12",false,"1712",2.01,80.9,19.52,"F.","6352",,,,,
