"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","youtube_account","govtrack_id","icpsr_id","google_entity_id","fec_candidate_id","url","in_office","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","cspan_id","facebook_account","votesmart_id","crp_id","rss_url","suffix"
"B000081","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000081.json","John","Baldacci","1955-01-30","M","D",,,"400525","29528",,"","",false,"4",1187,9,1,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:me/cd:2","ME","2",false,"2302",0.76,93.27,7.17,,,,,,,
"B000104","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000104.json","Cass","Ballenger","1926-12-06","M","R",,,"400015","15401",,"","",false,"14",1187,52,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:nc/cd:10","NC","10",false,"3710",4.38,94.75,5.79,,,,,,,
"B000134","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000134.json","James","Barcia","1952-02-25","M","D",,,"400526","29363",,"","",false,"6",1187,27,3,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:mi/cd:5","MI","5",false,"2605",2.27,78.42,22.12,"A.",,,,,,
"B000169","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000169.json","Bob","Barr","1948-11-05","M","R",,,"400514","29511",,"","",false,"4",1187,37,5,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ga/cd:7","GA","7",false,"1307",3.12,90.49,10.04,,,,,,,
"B000177","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000177.json","Thomas","Barrett","1953-12-08","M","D",,,"400553","39315",,"","",false,"6",1187,9,1,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:wi/cd:5","WI","5",false,"5505",0.76,88.82,11.71,"M.",,,,,,
"B000179","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000179.json","Bill","Barrett","1929-02-09","M","R",,,"400568","15805",,"","",false,"8",1187,20,1,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ne/cd:3","NE","3",false,"3103",1.68,93.2,7.33,,,,,,,
"B000208","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000208.json","Roscoe","Bartlett","1926-06-03","M","R",,"RepRoscoeBartlett","400017","29356","/m/025k82","","",false,"6",1187,6,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:md/cd:6","MD","6",false,"2406",0.51,92.5,8.03,"G.","27026",,,,,
"B000213","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000213.json","Joe","Barton","1949-09-15","M","R","RepJoeBarton","repjoebarton","400018","15085","/m/03rspq","","https://joebarton.house.gov",false,"14",1187,59,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:tx/cd:6","TX","6",false,"4806",4.97,91.51,9.04,"L.","5248","RepJoeBarton","27082","N00005656",,
"B000220","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000220.json","Charles","Bass","1952-01-08","M","R","RepCharlesBass",,"400019","29538","/m/02vypx","","",false,"4",1187,10,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:nh/cd:2","NH","2",false,"3302",0.84,87.95,12.49,"F.","37079",,,,,
"B000229","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000229.json","Herbert","Bateman","1928-08-07","M","R",,,"400569","15002",,"","",false,"16",1187,114,1,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:va/cd:1","VA","1",false,"5101",9.6,93.76,6.81,"H.",,,,,,
"B000287","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000287.json","Xavier","Becerra","1958-01-26","M","D","RepBecerra","XavierBecerra","400021","29316","/m/024trk","","http://becerra.house.gov",false,"6",1187,89,5,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ca/cd:30","CA","30",false,"0630",7.5,89.77,10.61,,"26567","XavierBecerra",,,"https://becerra.house.gov/rss/press-releases.xml",
"B000400","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000400.json","Ken","Bentsen","1959-06-03","M","D",,,"400550","29574",,"","",false,"4",1187,9,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:tx/cd:25","TX","25",false,"4825",0.76,90.97,9.57,,,,,,,
"B000403","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000403.json","Douglas","Bereuter","1939-10-06","M","R",,,"400023","14605",,"","",false,"20",1187,21,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ne/cd:1","NE","1",false,"3101",1.77,91.25,9.28,"K.",,,,,,
"B000410","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000410.json","Howard","Berman","1941-04-15","M","D","RepHowardBerman","RepHowardBerman","400025","15004",,"","",false,"16",1187,130,3,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ca/cd:26","CA","26",false,"0626",10.95,92.48,8.11,"L.","1592",,,,,
"B000420","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000420.json","Marion","Berry","1942-08-27","M","D",,"CongressmanBerry","400026","29702",,"","",false,"2",1187,21,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ar/cd:1","AR","1",false,"0501",1.77,80.37,19.98,,"45115",,,,,
"B000461","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000461.json","Brian","Bilbray","1951-01-28","M","R","BilbrayCA50",,"400570","29508",,"","",false,"4",1187,33,2,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ca/cd:49","CA","49",false,"0649",2.78,86.19,14.35,"P.","36554",,,,,
"B000463","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000463.json","Michael","Bilirakis","1930-07-16","M","R",,,"400028","15005",,"","",false,"16",1187,26,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:fl/cd:9","FL","9",false,"1209",2.19,94.5,6.03,,,,,,,
"B000490","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000490.json","Sanford","Bishop","1947-02-04","M","D","SanfordBishop","RepSanfordBishop","400030","29339","/m/02554k","","https://bishop.house.gov",false,"6",1187,15,3,"2021-03-02 02:35:25 -0500","ocd-division/country:us/state:ga/cd:2","GA","2",false,"1302",1.26,84.68,15.85,"D.","26194","sanfordbishop","26817","N00002674","https://bishop.house.gov/rss.xml","Jr."
"B000518","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000518.json","Rod","Blagojevich","1956-12-10","M","D",,,"400518","29716",,"","",false,"2",1187,37,2,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:il/cd:5","IL","5",false,"1705",3.12,91.64,8.9,,,,,,,
"B000556","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000556.json","Tom","Bliley","1932-01-28","M","R",,,"400571","14802",,"","",false,"18",1187,21,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:va/cd:7","VA","7",false,"5107",1.77,95.85,4.59,,,,,,,
"B000574","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000574.json","Earl","Blumenauer","1948-08-16","M","D","BlumenauerMedia","RepBlumenauer","400033","29588","/m/033tw8","","https://blumenauer.house.gov",false,"4",1187,42,3,"2021-03-02 02:35:25 -0500","ocd-division/country:us/state:or/cd:3","OR","3",false,"4103",3.54,91.59,8.96,,"43809",,"367","N00007727","https://blumenauer.house.gov/rss.xml",
"B000575","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000575.json","Roy","Blunt","1950-01-10","M","R","RoyBlunt","SenatorBlunt","400034","29735","/m/034fn4","","https://www.blunt.senate.gov",false,"2",1187,34,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:mo/cd:7","MO","7",false,"2907",2.86,94.38,6.16,,"45465","SenatorBlunt","418","N00005195",,
"B000586","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000586.json","Sherwood","Boehlert","1936-09-28","M","R",,,"400035","15006",,"","",false,"16",1187,9,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ny/cd:23","NY","23",false,"3623",0.76,80.44,20,"L.",,,,,,
"B000589","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000589.json","John","Boehner","1949-11-17","M","R","SpeakerBoehner","johnboehner","400036","15806","/m/039rwf","","http://boehner.house.gov",false,"8",1187,21,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:oh/cd:8","OH","8",false,"3908",1.77,96.2,4.24,"A.","16740","SpeakerJohnBoehner",,,,
"B000617","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000617.json","Henry","Bonilla","1954-01-02","M","R",,,"400037","39302",,"","",false,"6",1187,77,1,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:tx/cd:23","TX","23",false,"4823",6.49,91.13,9.24,,,,,,,
"B000619","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000619.json","David","Bonior","1945-06-06","M","D",,,"400527","14407",,"","",false,"22",1187,28,6,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:mi/cd:10","MI","10",false,"2610",2.36,86.79,13.66,"E.",,,,,,
"B000622","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000622.json","Sonny","Bono","1935-02-16","M","R",,,"401587","29507",,"","",false,"4",1088,47,1,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ca/cd:44","CA","44",false,"0644",4.32,94.08,6.41,,,,,,,
"B001228","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001228.json","Mary","Bono Mack","1961-10-24","F","R","Rep_BonoMack",,"400039","29775","/m/024xmf","","",false,"2",0,0,0,"2016-06-14 16:26:05 -0400","ocd-division/country:us/state:ca/cd:44","CA","44",false,"0644",0,0,,,,,,,,
"B000644","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000644.json","Robert","Borski","1948-10-20","M","D",,,"400542","15007",,"","",false,"16",1187,29,1,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:pa/cd:3","PA","3",false,"4203",2.44,87.73,12.82,"A.",,,,,,
"B000652","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000652.json","Leonard","Boswell","1934-01-10","M","D","LeonardBoswell","RepLeonardBoswell","400042","29721","/m/025b6f","","",false,"2",1187,5,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ia/cd:3","IA","3",false,"1903",0.42,82.23,18.3,"L.","45520",,,,,
"B000657","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000657.json","Rick","Boucher","1946-08-01","M","D",,,"400043","15009","/m/01_k5m","","",false,"16",1187,81,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:va/cd:9","VA","9",false,"5109",6.82,89.38,11.09,,"6736",,,,,
"B000716","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000716.json","Allen","Boyd","1945-06-06","M","D",,,"400044","29713",,"","",false,"2",1187,7,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:fl/cd:2","FL","2",false,"1202",0.59,82.39,18.14,,"46164",,,,,
"B001227","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001227.json","Robert","Brady","1945-04-07","M","D","RepBrady","BradyPA01","400047","29777","/m/03tq5z","","https://brady.house.gov",false,"2",372,16,1,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:pa/cd:1","PA","1",false,"4201",4.3,92.11,8.48,"A.","55227","RepRobertBrady","2519","N00001619",,
"B000755","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000755.json","Kevin","Brady","1955-04-11","M","R","RepKevinBrady","KBrady8","400046","29760","/m/03tq00","","https://kevinbrady.house.gov",false,"2",1187,34,0,"2021-03-02 02:35:26 -0500","ocd-division/country:us/state:tx/cd:8","TX","8",false,"4808",2.86,94.13,6.23,,"45749","kevinbrady","361","N00005883",,
"B000911","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000911.json","Corrine","Brown","1946-11-11","F","D","RepCorrineBrown","CongresswomanBrown","400048","29328","/m/0251xd","","https://corrinebrown.house.gov",false,"6",1187,76,1,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:fl/cd:3","FL","3",false,"1203",6.4,91.82,8.74,,"26192","congresswomanbrown",,,"https://corrinebrown.house.gov/rss.xml",
"B000918","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000918.json","George","Brown","1920-03-06","M","D",,,"400572","10573",,"","",false,"34",1187,67,1,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ca/cd:42","CA","42",false,"0642",5.64,88.21,12.16,"E.",,,,,,
"B000944","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000944.json","Sherrod","Brown","1952-11-09","M","D","SenSherrodBrown","SherrodBrownOhio","400050","29389","/m/034s80","","https://www.brown.senate.gov",false,"6",1187,34,2,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:oh/cd:13","OH","13",false,"3913",2.86,91.13,9.41,,"5051","SenatorSherrodBrown","27018","N00003535",,
"B000996","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000996.json","Ed","Bryant","1948-09-07",,"R",,,"400549","29569",,"","",false,"4",1187,16,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:tn/cd:7","TN","7",false,"4707",1.35,94.73,5.79,,,,,,,
"B001066","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001066.json","Jim","Bunning","1931-10-23","M","R",,"SenJimBunning","300014","15405","/m/0lbm2","","",false,"12",1187,17,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ky/cd:4","KY","4",false,"2104",1.43,96.13,4.39,,"1457",,,,,
"B001135","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001135.json","Richard","Burr","1955-11-30","M","R","SenatorBurr","SenatorRichardBurr","400054","29548","/m/03g_s9","","https://www.burr.senate.gov",false,"4",1187,44,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:nc/cd:5","NC","5",false,"3705",3.71,92.83,7.62,"M.","31054","SenatorRichardBurr","21787","N00002221",,
"B001149","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001149.json","Dan","Burton","1938-06-21","M","R","RepDanBurton","CongressmanDanBurton","400055","15013","/m/022r4p","","",false,"16",1187,62,1,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:in/cd:6","IN","6",false,"1806",5.22,93.78,6.67,,,,,,,
"B001203","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001203.json","Steve","Buyer","1958-11-26","M","R",,"sbuyer","400056","29350","/m/02578l","","",false,"6",1187,83,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:in/cd:5","IN","5",false,"1805",6.99,94.86,5.7,,"26475",,,,,
"C000052","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000052.json","Sonny","Callahan","1932-09-11",,"R",,,"400500","15207",,"","",false,"14",1187,52,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:al/cd:1","AL","1",false,"0101",4.38,94.76,5.7,,,,,,,
"C000059","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000059.json","Ken","Calvert","1953-06-08","M","R","KenCalvert","RepKenCalvert","400057","29323","/m/024xl1","","https://calvert.house.gov",false,"6",1187,15,0,"2021-03-02 02:35:27 -0500","ocd-division/country:us/state:ca/cd:43","CA","43",false,"0643",1.26,96.58,3.95,,"26709","70063393423","26777","N00007099","https://calvert.house.gov/rss.xml",
"C000071","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000071.json","Dave","Camp","1953-07-09","M","R","RepDaveCamp","DaveCampYT","400058","29124","/m/03l8yr","","http://camp.house.gov",false,"8",1187,7,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:mi/cd:4","MI","4",false,"2604",0.59,94.32,6.2,,"23039","repdavecamp",,,,
"C000100","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000100.json","Tom","Campbell","1952-08-14","M","R",,,"400573","15601",,"","",false,"8",1187,2,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ca/cd:15","CA","15",false,"0615",0.17,75.91,24.61,,,,,,,
"C000107","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000107.json","Charles","Canady","1954-06-22","M","R",,,"400574","29332",,"","",false,"6",1187,10,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:fl/cd:12","FL","12",false,"1212",0.84,95.71,4.81,"T.",,,,,,
"C000116","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000116.json","Christopher","Cannon","1950-10-20","M","R",,,"400059","29766",,"","",false,"2",1187,78,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ut/cd:3","UT","3",false,"4903",6.57,92.13,8.43,"B.",,,,,,
"C000134","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000134.json","Walter","Capps","1934-05-05","M","D",,,"402284","29706",,"","",false,"2",1028,18,2,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ca/cd:22","CA","22",false,"0622",1.75,94.22,6.3,,,,,,,
"C001036","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001036.json","Lois","Capps","1938-01-10","F","D","RepLoisCapps","reploiscapps","400062","29774","/m/024tfg","","http://capps.house.gov",false,"2",0,0,0,"2016-06-14 16:27:38 -0400","ocd-division/country:us/state:ca/cd:22","CA","22",false,"0622",0,0,,,"54075","loiscapps",,,,
"C000141","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000141.json","Benjamin","Cardin","1943-10-05","M","D","SenatorCardin","senatorcardin","400064","15408","/m/025k3k","","https://www.cardin.senate.gov",false,"12",1187,31,7,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:md/cd:3","MD","3",false,"2403",2.61,90.51,10.04,"L.","4004","senatorbencardin","26888","N00001955",,
"C000191","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000191.json","Julia","Carson","1938-07-08","F","D",,,"400067","29720",,"","",false,"2",1180,110,5,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:in/cd:10","IN","10",false,"1810",9.32,90.18,10.21,"M.",,,,,,
"C000243","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000243.json","Michael","Castle","1939-07-02","M","R","repmikecastle","mncastle","400070","29327",,"","",false,"6",1187,8,1,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:de/cd:1","DE","At-Large",true,"1000",0.67,80.52,20,"N.","70",,,,,
"C000266","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000266.json","Steven","Chabot","1953-01-22","M","R","RepSteveChabot","congressmanchabot","400071","29550","/m/0343vk","","https://chabot.house.gov",false,"4",1187,5,0,"2021-03-02 02:35:28 -0500","ocd-division/country:us/state:oh/cd:1","OH","1",false,"3901",0.42,88.49,12.03,"J.","36705","RepSteveChabot","21790","N00003689",,
"C000286","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000286.json","Saxby","Chambliss","1943-11-10","M","R","SaxbyChambliss","SenatorChambliss","300021","29512","/m/01xcms","","http://www.chambliss.senate.gov",false,"4",1187,22,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ga/cd:8","GA","8",false,"1308",1.85,95.95,4.49,,"36571","SaxbyChambliss",,,,
"C000345","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000345.json","Helen","Chenoweth-Hage","1938-01-27","F","R",,,"400575","29514",,"","",false,"4",1187,39,1,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:id/cd:1","ID","1",false,"1601",3.29,87.96,12.58,,,,,,,
"C000377","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000377.json","Jon","Christensen","1963-02-20","M","R",,,"402516","29536",,"","",false,"4",1187,60,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ne/cd:2","NE","2",false,"3102",5.05,92.98,7.38,,,,,,,
"C000380","Delegate","Del.","https://api.propublica.org/congress/v1/members/C000380.json","Donna","Christensen","1945-09-19","F","D","DelegateDonna","delegatedonna","400073","70501",,"","http://donnachristensen.house.gov",false,"2",0,0,0,"2016-05-03 15:22:15 -0400","ocd-division/country:us/state:vi/cd:79","VI","At-Large",true,"7898",0,0,,"M.C.","48879","138013351189",,,,
"C000488","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000488.json","William","Clay","1931-04-30","M","D",,,"402626","12009",,"","",false,"30",1187,133,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:mo/cd:1","MO","1",false,"2901",11.2,89,11.6,,,,,,,
"C000494","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000494.json","Eva","Clayton","1934-09-16","F","D",,,"400532","29382",,"","",false,"8",1187,66,2,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:nc/cd:1","NC","1",false,"3701",5.56,92.93,7.53,,,,,,,
"C000503","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000503.json","Bob","Clement","1943-09-23","M","D",,,"400548","15449",,"","",false,"12",1187,31,1,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:tn/cd:5","TN","5",false,"4705",2.61,85.52,15.02,,,,,,,
"C000537","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000537.json","James","Clyburn","1940-07-21","M","D","WhipClyburn","repjamesclyburn","400075","39301","/m/03c469","","https://clyburn.house.gov",false,"6",1187,28,0,"2021-03-02 02:35:29 -0500","ocd-division/country:us/state:sc/cd:6","SC","6",false,"4506",2.36,88.91,11.63,"E.","21607","jameseclyburn","27066","N00002408",,
"C000556","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000556.json","Howard","Coble","1931-03-18","M","R","HowardCoble",,"400076","15092","/m/0263k5","","http://coble.house.gov",false,"14",1187,32,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:nc/cd:6","NC","6",false,"3706",2.7,91.9,8.64,,"6961","HowardCoble6",,,,
"C000560","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000560.json","Tom","Coburn","1948-03-14","M","R","TomCoburn","SenatorCoburn","400576","29555","/m/03wnjr","","http://www.coburn.senate.gov",false,"4",1187,59,10,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ok/cd:2","OK","2",false,"4002",4.97,87.87,12.68,,"36751",,,,,
"C000640","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000640.json","Michael","Collins","1944-10-15","M","R",,,"400078","29340",,"","",false,"6",1187,46,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ga/cd:3","GA","3",false,"1303",3.88,93.7,6.84,"Allen",,,,,,
"C000653","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000653.json","Larry","Combest","1945-03-20","M","R",,,"400079","15210",,"","",false,"14",1187,18,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:tx/cd:19","TX","19",false,"4819",1.52,94.8,5.73,,,,,,,
"C000670","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000670.json","Gary","Condit","1948-04-21","M","D",,,"400505","15638",,"","",false,"10",1187,14,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ca/cd:18","CA","18",false,"0618",1.18,75.78,24.76,,,,,,,
"C000714","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000714.json","John","Conyers","1929-05-16","M","D","RepJohnConyers","JCMI14","400080","10713","/m/02hy5d","","https://conyers.house.gov/",false,"34",1187,111,2,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:mi/cd:14","MI","14",false,"2614",9.35,83.11,17.28,,"1824","CongressmanConyers","26904","N00004029",,"Jr."
"C000722","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000722.json","Merrill","Cook","1946-05-06","M","R",,,"400577","29765",,"","",false,"2",1187,17,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:ut/cd:2","UT","2",false,"4902",1.43,93.39,7.14,,,,,,,
"C000735","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000735.json","John","Cooksey","1941-08-20","M","R",,,"400522","29726",,"","",false,"2",1187,93,0,"2019-10-08 02:28:37 -0400","ocd-division/country:us/state:la/cd:5","LA","5",false,"2205",7.83,94.85,5.62,,,,,,,
