"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","youtube_account","govtrack_id","icpsr_id","google_entity_id","fec_candidate_id","url","in_office","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","cspan_id","facebook_account","votesmart_id","crp_id","rss_url","suffix"
"B000617","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000617.json","Henry","Bonilla","1954-01-02","M","R",,,"400037","39302",,"","",false,"8",1214,34,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:tx/cd:23","TX","23",false,"4823",2.8,93,7.26,,,,,,,
"B000619","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000619.json","David","Bonior","1945-06-06","M","D",,,"400527","14407",,"","",false,"24",1214,33,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:mi/cd:10","MI","10",false,"2610",2.72,92.7,7.55,"E.",,,,,,
"B001228","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001228.json","Mary","Bono Mack","1961-10-24","F","R","Rep_BonoMack",,"400039","29775","/m/024xmf","","",false,"4",1214,55,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ca/cd:44","CA","44",false,"0644",4.53,91.83,8.35,,,,,,,
"B000644","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000644.json","Robert","Borski","1948-10-20","M","D",,,"400542","15007",,"","",false,"18",1214,50,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:pa/cd:3","PA","3",false,"4203",4.12,88.66,11.61,"A.",,,,,,
"B000652","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000652.json","Leonard","Boswell","1934-01-10","M","D","LeonardBoswell","RepLeonardBoswell","400042","29721","/m/025b6f","","",false,"4",1214,26,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ia/cd:3","IA","3",false,"1903",2.14,83.7,16.55,"L.","45520",,,,,
"B000657","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000657.json","Rick","Boucher","1946-08-01","M","D",,,"400043","15009","/m/01_k5m","","",false,"18",1214,85,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:va/cd:9","VA","9",false,"5109",7,88.27,11.91,,"6736",,,,,
"B000716","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000716.json","Allen","Boyd","1945-06-06","M","D",,,"400044","29713",,"","",false,"4",1214,22,3,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:fl/cd:2","FL","2",false,"1202",1.81,85.02,15.23,,"46164",,,,,
"B001227","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001227.json","Robert","Brady","1945-04-07","M","D","RepBrady","BradyPA01","400047","29777","/m/03tq5z","","https://brady.house.gov",false,"4",1214,54,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:pa/cd:1","PA","1",false,"4201",4.45,91.77,8.49,"A.","55227","RepRobertBrady","2519","N00001619",,
"B000755","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000755.json","Kevin","Brady","1955-04-11","M","R","RepKevinBrady","KBrady8","400046","29760","/m/03tq00","","https://kevinbrady.house.gov",false,"4",1214,47,1,"2021-03-02 02:35:26 -0500","ocd-division/country:us/state:tx/cd:8","TX","8",false,"4808",3.87,94.5,5.76,,"45749","kevinbrady","361","N00005883",,
"B000911","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000911.json","Corrine","Brown","1946-11-11","F","D","RepCorrineBrown","CongresswomanBrown","400048","29328","/m/0251xd","","https://corrinebrown.house.gov",false,"8",1214,102,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:fl/cd:3","FL","3",false,"1203",8.4,94.9,5.28,,"26192","congresswomanbrown",,,"https://corrinebrown.house.gov/rss.xml",
"B000918","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000918.json","George","Brown","1920-03-06","M","D",,,"400572","10573",,"","",false,"36",306,221,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ca/cd:42","CA","42",false,"0642",72.22,92.77,6.02,"E.",,,,,,
"B000944","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000944.json","Sherrod","Brown","1952-11-09","M","D","SenSherrodBrown","SherrodBrownOhio","400050","29389","/m/034s80","","https://www.brown.senate.gov",false,"8",1214,92,2,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:oh/cd:13","OH","13",false,"3913",7.58,90.5,9.77,,"5051","SenatorSherrodBrown","27018","N00003535",,
"B000996","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000996.json","Ed","Bryant","1948-09-07",,"R",,,"400549","29569",,"","",false,"6",1214,18,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:tn/cd:7","TN","7",false,"4707",1.48,96,4.17,,,,,,,
"B001135","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001135.json","Richard","Burr","1955-11-30","M","R","SenatorBurr","SenatorRichardBurr","400054","29548","/m/03g_s9","","https://www.burr.senate.gov",false,"6",1214,41,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:nc/cd:5","NC","5",false,"3705",3.38,94.79,5.47,"M.","31054","SenatorRichardBurr","21787","N00002221",,
"B001149","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001149.json","Dan","Burton","1938-06-21","M","R","RepDanBurton","CongressmanDanBurton","400055","15013","/m/022r4p","","",false,"18",1214,84,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:in/cd:6","IN","6",false,"1806",6.92,92.61,7.57,,,,,,,
"B001203","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001203.json","Steve","Buyer","1958-11-26","M","R",,"sbuyer","400056","29350","/m/02578l","","",false,"8",1214,79,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:in/cd:5","IN","5",false,"1805",6.51,93.53,6.74,,"26475",,,,,
"C000052","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000052.json","Sonny","Callahan","1932-09-11",,"R",,,"400500","15207",,"","",false,"16",1214,56,3,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:al/cd:1","AL","1",false,"0101",4.61,94.29,5.89,,,,,,,
"C000059","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000059.json","Ken","Calvert","1953-06-08","M","R","KenCalvert","RepKenCalvert","400057","29323","/m/024xl1","","https://calvert.house.gov",false,"8",1214,34,0,"2021-03-02 02:35:27 -0500","ocd-division/country:us/state:ca/cd:43","CA","43",false,"0643",2.8,96.03,4.23,,"26709","70063393423","26777","N00007099","https://calvert.house.gov/rss.xml",
"C000071","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000071.json","Dave","Camp","1953-07-09","M","R","RepDaveCamp","DaveCampYT","400058","29124","/m/03l8yr","","http://camp.house.gov",false,"10",1214,39,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:mi/cd:4","MI","4",false,"2604",3.21,94.54,5.72,,"23039","repdavecamp",,,,
"C000100","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000100.json","Tom","Campbell","1952-08-14","M","R",,,"400573","15601",,"","",false,"10",1214,344,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ca/cd:15","CA","15",false,"0615",28.34,79.7,20.42,,,,,,,
"C000107","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000107.json","Charles","Canady","1954-06-22","M","R",,,"400574","29332",,"","",false,"8",1214,22,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:fl/cd:12","FL","12",false,"1212",1.81,96.07,4.19,"T.",,,,,,
"C000116","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000116.json","Christopher","Cannon","1950-10-20","M","R",,,"400059","29766",,"","",false,"4",1214,45,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ut/cd:3","UT","3",false,"4903",3.71,93.64,6.63,"B.",,,,,,
"C001036","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001036.json","Lois","Capps","1938-01-10","F","D","RepLoisCapps","reploiscapps","400062","29774","/m/024tfg","","http://capps.house.gov",false,"4",1214,76,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ca/cd:22","CA","22",false,"0622",6.26,93.67,6.6,,"54075","loiscapps",,,,
"C001037","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001037.json","Michael","Capuano","1952-01-09","M","D","RepMikeCapuano","RepMikeCapuano","400063","29919","/m/028vsm","H8MA08071","http://capuano.house.gov",false,"2",1214,30,7,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ma/cd:8","MA","8",false,"2508",2.47,89.79,10.46,"E.","56760","RepMichaelCapuano","18883","N00000267",,
"C000141","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000141.json","Benjamin","Cardin","1943-10-05","M","D","SenatorCardin","senatorcardin","400064","15408","/m/025k3k","","https://www.cardin.senate.gov",false,"14",1214,17,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:md/cd:3","MD","3",false,"2403",1.4,95.34,4.92,"L.","4004","senatorbencardin","26888","N00001955",,
"C000191","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000191.json","Julia","Carson","1938-07-08","F","D",,,"400067","29720",,"","",false,"4",1214,128,13,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:in/cd:10","IN","10",false,"1810",10.54,92.36,7.74,"M.",,,,,,
"C000243","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000243.json","Michael","Castle","1939-07-02","M","R","repmikecastle","mncastle","400070","29327",,"","",false,"8",1214,11,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:de/cd:1","DE","At-Large",true,"1000",0.91,84.43,15.74,"N.","70",,,,,
"C000266","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000266.json","Steven","Chabot","1953-01-22","M","R","RepSteveChabot","congressmanchabot","400071","29550","/m/0343vk","","https://chabot.house.gov",false,"6",1214,4,0,"2021-03-02 02:35:28 -0500","ocd-division/country:us/state:oh/cd:1","OH","1",false,"3901",0.33,87.78,12.47,"J.","36705","RepSteveChabot","21790","N00003689",,
"C000286","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000286.json","Saxby","Chambliss","1943-11-10","M","R","SaxbyChambliss","SenatorChambliss","300021","29512","/m/01xcms","","http://www.chambliss.senate.gov",false,"6",1214,32,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ga/cd:8","GA","8",false,"1308",2.64,95.87,4.21,,"36571","SaxbyChambliss",,,,
"C000345","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000345.json","Helen","Chenoweth-Hage","1938-01-27","F","R",,,"400575","29514",,"","",false,"6",1214,193,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:id/cd:1","ID","1",false,"1601",15.9,80.74,19.56,,,,,,,
"C000380","Delegate","Del.","https://api.propublica.org/congress/v1/members/C000380.json","Donna","Christensen","1945-09-19","F","D","DelegateDonna","delegatedonna","400073","70501",,"","http://donnachristensen.house.gov",false,"4",0,0,0,"2016-05-03 15:22:15 -0400","ocd-division/country:us/state:vi/cd:79","VI","At-Large",true,"7898",0,0,,"M.C.","48879","138013351189",,,,
"C000488","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000488.json","William","Clay","1931-04-30","M","D",,,"402626","12009",,"","",false,"32",1214,210,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:mo/cd:1","MO","1",false,"2901",17.3,88.92,11.28,,,,,,,
"C000494","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000494.json","Eva","Clayton","1934-09-16","F","D",,,"400532","29382",,"","",false,"10",1214,44,5,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:nc/cd:1","NC","1",false,"3701",3.62,94.55,5.62,,,,,,,
"C000503","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000503.json","Bob","Clement","1943-09-23","M","D",,,"400548","15449",,"","",false,"14",1214,35,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:tn/cd:5","TN","5",false,"4705",2.88,87.2,12.97,,,,,,,
"C000537","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000537.json","James","Clyburn","1940-07-21","M","D","WhipClyburn","repjamesclyburn","400075","39301","/m/03c469","","https://clyburn.house.gov",false,"8",1214,31,0,"2021-03-02 02:35:29 -0500","ocd-division/country:us/state:sc/cd:6","SC","6",false,"4506",2.55,91.61,8.65,"E.","21607","jameseclyburn","27066","N00002408",,
"C000556","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000556.json","Howard","Coble","1931-03-18","M","R","HowardCoble",,"400076","15092","/m/0263k5","","http://coble.house.gov",false,"16",1214,64,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:nc/cd:6","NC","6",false,"3706",5.27,90.7,9.57,,"6961","HowardCoble6",,,,
"C000560","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000560.json","Tom","Coburn","1948-03-14","M","R","TomCoburn","SenatorCoburn","400576","29555","/m/03wnjr","","http://www.coburn.senate.gov",false,"6",1214,131,2,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ok/cd:2","OK","2",false,"4002",10.79,83.35,16.84,,"36751",,,,,
"C000640","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000640.json","Michael","Collins","1944-10-15","M","R",,,"400078","29340",,"","",false,"8",1214,48,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ga/cd:3","GA","3",false,"1303",3.95,93.53,6.74,"Allen",,,,,,
"C000653","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000653.json","Larry","Combest","1945-03-20","M","R",,,"400079","15210",,"","",false,"16",1214,32,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:tx/cd:19","TX","19",false,"4819",2.64,95.25,5,,,,,,,
"C000670","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000670.json","Gary","Condit","1948-04-21","M","D",,,"400505","15638",,"","",false,"12",1214,8,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ca/cd:18","CA","18",false,"0618",0.66,80.59,19.58,,,,,,,
"C000714","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000714.json","John","Conyers","1929-05-16","M","D","RepJohnConyers","JCMI14","400080","10713","/m/02hy5d","","https://conyers.house.gov/",false,"36",1214,106,4,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:mi/cd:14","MI","14",false,"2614",8.73,88.67,11.52,,"1824","CongressmanConyers","26904","N00004029",,"Jr."
